"QB","RB","RB","WR","WR","WR","TE","FLEX","DEF","","Instructions"
"","","","","","","","","","","1) Create a lineup by inserting any player from this list into their appropriate position columns"
"","","","","","","","","","","2) You can paste either the Player ID + Name OR ID from their respective columns"
"","","","","","","","","","","3) Any information to the right of the last position column will be ignored in the upload"
"","","","","","","","","","","4) Maximum of 250 lineups per upload"
"","","","","","","","","",""
"","","","","","","","","","","Player ID + Player Name","Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"","","","","","","","","","","39577-23194:Josh Gordon","39577-23194","WR","Josh","Josh Gordon","Gordon","7.466666539510091","6","5600","CLE@NE","NE","CLE","IR","Knee","","",""
"","","","","","","","","","","39577-6840:Frank Gore","39577-6840","RB","Frank","Frank Gore","Gore","9.84999974568685","6","5600","PHI@BUF","BUF","PHI","","","","",""
"","","","","","","","","","","39577-40669:Tyler Boyd","39577-40669","WR","Tyler","Tyler Boyd","Boyd","10.557143075125557","7","5600","CIN@LAR","CIN","LAR","","","","",""
"","","","","","","","","","","39577-22288:Cole Beasley","39577-22288","WR","Cole","Cole Beasley","Beasley","8.549999872843424","6","5600","PHI@BUF","BUF","PHI","","","","",""
"","","","","","","","","","","39577-72846:A.J. Brown","39577-72846","WR","A.J.","A.J. Brown","Brown","7.928571428571429","7","5500","TB@TEN","TEN","TB","","","","",""
"","","","","","","","","","","39577-28907:Alex Erickson","39577-28907","WR","Alex","Alex Erickson","Erickson","4.7999997820172995","7","5500","CIN@LAR","CIN","LAR","","","","",""
"","","","","","","","","","","39577-45439:Corey Davis","39577-45439","WR","Corey","Corey Davis","Davis","7.814285823277065","7","5500","TB@TEN","TEN","TB","","","","",""
"","","","","","","","","","","39577-63043:DJ Moore","39577-63043","WR","DJ","DJ Moore","Moore","10.916666666666666","6","5500","CAR@SF","CAR","SF","","","","",""
"","","","","","","","","","","39577-6914:Greg Olsen","39577-6914","TE","Greg","Greg Olsen","Olsen","8.466666539510092","6","5500","CAR@SF","CAR","SF","","","","",""
"","","","","","","","","","","39577-55336:Chris Herndon","39577-55336","TE","Chris","Chris Herndon","Herndon","6.692856924874442","14","5400","NYJ@JAC","NYJ","JAC","O","Hamstring","","",""
"","","","","","","","","","","39577-64555:Calvin Ridley","39577-64555","WR","Calvin","Calvin Ridley","Ridley","10.82857186453683","7","5400","SEA@ATL","ATL","SEA","","","","",""
"","","","","","","","","","","39577-79974:Tarik Cohen","39577-79974","RB","Tarik","Tarik Cohen","Cohen","6.650000254313151","6","5400","LAC@CHI","CHI","LAC","","","","",""
"","","","","","","","","","","39577-11505:Emmanuel Sanders","39577-11505","WR","Emmanuel","Emmanuel Sanders","Sanders","9.385713849748884","7","5400","CAR@SF","SF","CAR","","","","",""
"","","","","","","","","","","39577-43334:J.D. McKissic","39577-43334","RB","J.D.","J.D. McKissic","McKissic","3.616666793823242","6","5400","NYG@DET","DET","NYG","","","","",""
"","","","","","","","","","","39577-57840:Rashaad Penny","39577-57840","RB","Rashaad","Rashaad Penny","Penny","6.900000254313151","3","5400","SEA@ATL","SEA","ATL","","","","",""
"","","","","","","","","","","39577-25272:Eric Ebron","39577-25272","TE","Eric","Eric Ebron","Ebron","7.516666412353516","6","5400","DEN@IND","IND","DEN","","","","",""
"","","","","","","","","","","39577-6883:Larry Fitzgerald","39577-6883","WR","Larry","Larry Fitzgerald","Fitzgerald","10.557143075125557","7","5400","ARI@NO","ARI","NO","","","","",""
"","","","","","","","","","","39577-64339:Auden Tate","39577-64339","WR","Auden","Auden Tate","Tate","7.933333079020183","6","5400","CIN@LAR","CIN","LAR","","","","",""
"","","","","","","","","","","39577-56262:Parris Campbell","39577-56262","WR","Parris","Parris Campbell","Campbell","3.9749999046325684","4","5400","DEN@IND","IND","DEN","Q","Abdomen","","",""
"","","","","","","","","","","39577-70603:Devin Singletary","39577-70603","RB","Devin","Devin Singletary","Singletary","8.866666793823242","3","5400","PHI@BUF","BUF","PHI","","","","",""
"","","","","","","","","","","39577-71706:T.J. Hockenson","39577-71706","TE","T.J.","T.J. Hockenson","Hockenson","7.150000254313151","6","5300","NYG@DET","DET","NYG","","","","",""
"","","","","","","","","","","39577-53303:Matt Breida","39577-53303","RB","Matt","Matt Breida","Breida","11","6","5300","CAR@SF","SF","CAR","","","","",""
"","","","","","","","","","","39577-63634:Jakobi Meyers","39577-63634","WR","Jakobi","Jakobi Meyers","Meyers","4.6400001525878904","5","5300","CLE@NE","NE","CLE","","","","",""
"","","","","","","","","","","39577-25837:Duke Johnson","39577-25837","RB","Duke","Duke Johnson","Johnson","7.5","7","5300","OAK@HOU","HOU","OAK","","","","",""
"","","","","","","","","","","39577-6627:Ted Ginn Jr.","39577-6627","WR","Ted","Ted Ginn Jr.","Ginn Jr.","6.950000127156575","6","5300","ARI@NO","NO","ARI","","","","",""
"","","","","","","","","","","39577-27338:Rex Burkhead","39577-27338","RB","Rex","Rex Burkhead","Burkhead","8.975000381469727","4","5300","CLE@NE","NE","CLE","Q","Foot","","",""
"","","","","","","","","","","39577-56018:Deebo Samuel","39577-56018","WR","Deebo","Deebo Samuel","Samuel","6.220000076293945","5","5300","CAR@SF","SF","CAR","","","","",""
"","","","","","","","","","","39577-40857:Peyton Barber","39577-40857","RB","Peyton","Peyton Barber","Barber","7.950000127156575","6","5300","TB@TEN","TB","TEN","","","","",""
"","","","","","","","","","","39577-63819:Darius Slayton","39577-63819","WR","Darius","Darius Slayton","Slayton","6.94000015258789","5","5200","NYG@DET","NYG","DET","","","","",""
"","","","","","","","","","","39577-54782:Cameron Brate","39577-54782","TE","Cameron","Cameron Brate","Brate","4.983333269755046","6","5200","TB@TEN","TB","TEN","","","","",""
"","","","","","","","","","","39577-63050:Ty Johnson","39577-63050","RB","Ty","Ty Johnson","Johnson","3.160000038146973","5","5200","NYG@DET","DET","NYG","","","","",""
"","","","","","","","","","","39577-6863:Delanie Walker","39577-6863","TE","Delanie","Delanie Walker","Walker","7.333333333333333","6","5200","TB@TEN","TEN","TB","O","Ankle","","",""
"","","","","","","","","","","39577-24589:Jaron Brown","39577-24589","WR","Jaron","Jaron Brown","Brown","7.5","5","5100","SEA@ATL","SEA","ATL","","","","",""
"","","","","","","","","","","39577-24671:Adam Humphries","39577-24671","WR","Adam","Adam Humphries","Humphries","5.071428571428571","7","5100","TB@TEN","TEN","TB","","","","",""
"","","","","","","","","","","39577-104577:Gunner Olszewski","39577-104577","WR","Gunner","Gunner Olszewski","Olszewski","0.40000001589457196","6","5100","CLE@NE","NE","CLE","Q","Ankle","","",""
"","","","","","","","","","","39577-56698:Dante Pettis","39577-56698","WR","Dante","Dante Pettis","Pettis","3.240000089009603","6","5100","CAR@SF","SF","CAR","","","","",""
"","","","","","","","","","","39577-38301:Darren Fells","39577-38301","TE","Darren","Darren Fells","Fells","6.442856924874442","7","5100","OAK@HOU","HOU","OAK","","","","",""
"","","","","","","","","","","39577-22018:Mohamed Sanu","39577-22018","WR","Mohamed","Mohamed Sanu","Sanu","7.728571210588727","7","5100","CLE@NE","NE","CLE","","","","",""
"","","","","","","","","","","39577-96942:Keelan Doss","39577-96942","WR","Keelan","Keelan Doss","Doss","3.633333206176758","3","5100","OAK@HOU","OAK","HOU","","","","",""
"","","","","","","","","","","39577-30403:Chris Conley","39577-30403","WR","Chris","Chris Conley","Conley","7.014285496303013","7","5100","NYJ@JAC","JAC","NYJ","","","","",""
"","","","","","","","","","","39577-64242:Keke Coutee","39577-64242","WR","Keke","Keke Coutee","Coutee","5.8599998474121096","5","5100","OAK@HOU","HOU","OAK","","","","",""
"","","","","","","","","","","39577-41936:Anthony Miller","39577-41936","WR","Anthony","Anthony Miller","Miller","3.133333206176758","6","5100","LAC@CHI","CHI","LAC","","","","",""
"","","","","","","","","","","39577-29683:Nelson Agholor","39577-29683","WR","Nelson","Nelson Agholor","Agholor","7.7000002179827005","7","5100","PHI@BUF","PHI","BUF","","","","",""
"","","","","","","","","","","39577-28744:Raheem Mostert","39577-28744","RB","Raheem","Raheem Mostert","Mostert","7.540000152587891","5","5000","CAR@SF","SF","CAR","Q","Knee","","",""
"","","","","","","","","","","39577-28827:Dare Ogunbowale","39577-28827","RB","Dare","Dare Ogunbowale","Ogunbowale","4.483333269755046","6","5000","TB@TEN","TB","TEN","","","","",""
"","","","","","","","","","","39577-12538:Los Angeles Rams","39577-12538","D","Los Angeles","Los Angeles Rams","Rams","8.857142857142858","7","5000","CIN@LAR","LAR","CIN","","","","",""
"","","","","","","","","","","39577-12541:New England Patriots","39577-12541","D","New England","New England Patriots","Patriots","21.714285714285715","7","5000","CLE@NE","NE","CLE","","","","",""
"","","","","","","","","","","39577-22898:Brandon Bolden","39577-22898","RB","Brandon","Brandon Bolden","Bolden","6.383333206176758","6","5000","CLE@NE","NE","CLE","","","","",""
"","","","","","","","","","","39577-39286:O.J. Howard","39577-39286","TE","O.J.","O.J. Howard","Howard","4.420000076293945","5","5000","TB@TEN","TB","TEN","O","Hamstring","","",""
"","","","","","","","","","","39577-55689:Ito Smith","39577-55689","RB","Ito","Ito Smith","Smith","4.399999891008649","7","5000","SEA@ATL","ATL","SEA","O","Concussion","","",""
"","","","","","","","","","","39577-32243:Marquise Goodwin","39577-32243","WR","Marquise","Marquise Goodwin","Goodwin","5.183333396911621","6","5000","CAR@SF","SF","CAR","Q","Personal","","",""
"","","","","","","","","","","39577-22065:Rhett Ellison","39577-22065","TE","Rhett","Rhett Ellison","Ellison","3.2714285169328963","7","5000","NYG@DET","NYG","DET","","","","",""
"","","","","","","","","","","39577-39492:Josh Hill","39577-39492","TE","Josh","Josh Hill","Hill","4.016666730244954","6","5000","ARI@NO","NO","ARI","","","","",""
"","","","","","","","","","","39577-7856:Matthew Slater","39577-7856","WR","Matthew","Matthew Slater","Slater","0","0","5000","CLE@NE","NE","CLE","","","","",""
"","","","","","","","","","","39577-33578:Jalen Richard","39577-33578","RB","Jalen","Jalen Richard","Richard","2.316666603088379","6","5000","OAK@HOU","OAK","HOU","","","","",""
"","","","","","","","","","","39577-55165:Justin Jackson","39577-55165","RB","Justin","Justin Jackson","Jackson","6.166666666666667","3","5000","LAC@CHI","LAC","CHI","Q","Calf","","",""
"","","","","","","","","","","39577-63360:Antonio Callaway","39577-63360","WR","Antonio","Antonio Callaway","Callaway","1.600000023841858","2","5000","CLE@NE","CLE","NE","","","","",""
"","","","","","","","","","","39577-39818:Wayne Gallman Jr.","39577-39818","RB","Wayne","Wayne Gallman Jr.","Gallman Jr.","7.819999694824219","5","5000","NYG@DET","NYG","DET","","","","",""
"","","","","","","","","","","39577-72676:Troymaine Pope","39577-72676","RB","Troymaine","Troymaine Pope","Pope","3.4666665395100913","3","5000","LAC@CHI","LAC","CHI","","","","",""
"","","","","","","","","","","39577-14339:Dion Lewis","39577-14339","RB","Dion","Dion Lewis","Lewis","2.6857141767229353","7","4900","TB@TEN","TEN","TB","","","","",""
"","","","","","","","","","","39577-29949:Marvin Hall","39577-29949","WR","Marvin","Marvin Hall","Hall","5.733333587646484","3","4900","NYG@DET","DET","NYG","","","","",""
"","","","","","","","","","","39577-12550:Seattle Seahawks","39577-12550","D","Seattle","Seattle Seahawks","Seahawks","6.714285714285714","7","4900","SEA@ATL","SEA","ATL","","","","",""
"","","","","","","","","","","39577-60712:Foster Moreau","39577-60712","TE","Foster","Foster Moreau","Moreau","6.020000076293945","5","4900","OAK@HOU","OAK","HOU","","","","",""
"","","","","","","","","","","39577-41370:Trevor Davis","39577-41370","WR","Trevor","Trevor Davis","Davis","4.9","5","4900","OAK@HOU","OAK","HOU","","","","",""
"","","","","","","","","","","39577-7870:Ben Watson","39577-7870","TE","Ben","Ben Watson","Watson","3.299999952316284","1","4900","CLE@NE","NE","CLE","","","","",""
"","","","","","","","","","","39577-70372:Chester Rogers","39577-70372","WR","Chester","Chester Rogers","Rogers","3.9200000762939453","5","4900","DEN@IND","IND","DEN","","","","",""
"","","","","","","","","","","39577-14240:Lance Kendricks","39577-14240","TE","Lance","Lance Kendricks","Kendricks","2.1666666666666665","3","4900","LAC@CHI","LAC","CHI","","","","",""
"","","","","","","","","","","39577-39859:Jack Doyle","39577-39859","TE","Jack","Jack Doyle","Doyle","4.899999936421712","6","4900","DEN@IND","IND","DEN","Q","Groin","","",""
"","","","","","","","","","","39577-48116:Jonnu Smith","39577-48116","TE","Jonnu","Jonnu Smith","Smith","3.6000000635782876","6","4900","TB@TEN","TEN","TB","","","","",""
"","","","","","","","","","","39577-57342:Tre'Quan Smith","39577-57342","WR","Tre'Quan","Tre'Quan Smith","Smith","8","2","4900","ARI@NO","NO","ARI","O","Ankle","","",""
"","","","","","","","","","","39577-41042:Marcell Ateman","39577-41042","WR","Marcell","Marcell Ateman","Ateman","4.099999904632568","1","4800","OAK@HOU","OAK","HOU","","","","",""
"","","","","","","","","","","39577-79987:David Moore","39577-79987","WR","David","David Moore","Moore","3.8599998474121096","5","4800","SEA@ATL","SEA","ATL","","","","",""
"","","","","","","","","","","39577-83074:Dallas Goedert","39577-83074","TE","Dallas","Dallas Goedert","Goedert","5.5","6","4800","PHI@BUF","PHI","BUF","","","","",""
"","","","","","","","","","","39577-11432:Demaryius Thomas","39577-11432","WR","Demaryius","Demaryius Thomas","Thomas","5.25","4","4800","NYJ@JAC","NYJ","JAC","","","","",""
"","","","","","","","","","","39577-12535:Indianapolis Colts","39577-12535","D","Indianapolis","Indianapolis Colts","Colts","6","6","4800","DEN@IND","IND","DEN","","","","",""
"","","","","","","","","","","39577-55552:Jeff Wilson Jr.","39577-55552","RB","Jeff","Jeff Wilson Jr.","Wilson Jr.","10.40000025431315","3","4800","CAR@SF","SF","CAR","","","","",""
"","","","","","","","","","","39577-12549:San Francisco 49ers","39577-12549","D","San Francisco","San Francisco 49ers","49ers","14.166666666666666","6","4800","CAR@SF","SF","CAR","","","","",""
"","","","","","","","","","","39577-55609:Ryan Izzo","39577-55609","TE","Ryan","Ryan Izzo","Izzo","5.099999904632568","4","4800","CLE@NE","NE","CLE","O","Concussion","","",""
"","","","","","","","","","","39577-80289:Kendrick Bourne","39577-80289","WR","Kendrick","Kendrick Bourne","Bourne","3.066666603088379","6","4800","CAR@SF","SF","CAR","","","","",""
"","","","","","","","","","","39577-54753:Taylor Gabriel","39577-54753","WR","Taylor","Taylor Gabriel","Gabriel","9.175000190734863","4","4800","LAC@CHI","CHI","LAC","","","","",""
"","","","","","","","","","","39577-28157:Bennie Fowler III","39577-28157","WR","Bennie","Bennie Fowler III","Fowler III","4.679999923706054","5","4800","NYG@DET","NYG","DET","","","","",""
"","","","","","","","","","","39577-52808:Dontrell Hilliard","39577-52808","RB","Dontrell","Dontrell Hilliard","Hilliard","5.849999904632568","4","4800","CLE@NE","CLE","NE","","","","",""
"","","","","","","","","","","39577-30297:Trey Burton","39577-30297","TE","Trey","Trey Burton","Burton","2.660000038146973","5","4800","LAC@CHI","CHI","LAC","","","","",""
"","","","","","","","","","","39577-57986:Hunter Renfrow","39577-57986","WR","Hunter","Hunter Renfrow","Renfrow","3.0833333333333335","6","4800","OAK@HOU","OAK","HOU","","","","",""
"","","","","","","","","","","39577-54007:Jacob Hollister","39577-54007","TE","Jacob","Jacob Hollister","Hollister","3.5","1","4800","SEA@ATL","SEA","ATL","","","","",""
"","","","","","","","","","","39577-41741:DaeSean Hamilton","39577-41741","WR","DaeSean","DaeSean Hamilton","Hamilton","3.220000076293945","5","4800","DEN@IND","DEN","IND","","","","",""
"","","","","","","","","","","39577-40932:Pharoh Cooper","39577-40932","WR","Pharoh","Pharoh Cooper","Cooper","4.166666666666667","3","4800","ARI@NO","ARI","NO","","","","",""
"","","","","","","","","","","39577-30733:Cordarrelle Patterson","39577-30733","WR","Cordarrelle","Cordarrelle Patterson","Patterson","3.183333396911621","6","4700","LAC@CHI","CHI","LAC","","","","",""
"","","","","","","","","","","39577-27771:Cody Latimer","39577-27771","WR","Cody","Cody Latimer","Latimer","3.7400001525878905","5","4700","NYG@DET","NYG","DET","","","","",""
"","","","","","","","","","","39577-84101:Vyncint Smith","39577-84101","WR","Vyncint","Vyncint Smith","Smith","2.9666665395100913","3","4700","NYJ@JAC","NYJ","JAC","","","","",""
"","","","","","","","","","","39577-57543:D'Ernest Johnson","39577-57543","RB","D'Ernest","D'Ernest Johnson","Johnson","3.049999952316284","4","4700","CLE@NE","CLE","NE","","","","",""
"","","","","","","","","","","39577-25267:Mack Hollins","39577-25267","WR","Mack","Mack Hollins","Hollins","2.9166666666666665","6","4700","PHI@BUF","PHI","BUF","","","","",""
"","","","","","","","","","","39577-25290:Giovani Bernard","39577-25290","RB","Giovani","Giovani Bernard","Bernard","3.442857197352818","7","4700","CIN@LAR","CIN","LAR","","","","",""
"","","","","","","","","","","39577-55088:Malik Turner","39577-55088","WR","Malik","Malik Turner","Turner","3.174999952316284","4","4700","SEA@ATL","SEA","ATL","","","","",""
"","","","","","","","","","","39577-41867:Jordan Wilkins","39577-41867","RB","Jordan","Jordan Wilkins","Wilkins","3.4","5","4700","DEN@IND","IND","DEN","","","","",""
"","","","","","","","","","","39577-29645:Javorius Allen","39577-29645","RB","Javorius","Javorius Allen","Allen","6.918181679465554","11","4700","NYG@DET","NYG","DET","","","","",""
"","","","","","","","","","","39577-30678:Damiere Byrd","39577-30678","WR","Damiere","Damiere Byrd","Byrd","4.7","5","4700","ARI@NO","ARI","NO","","","","",""
"","","","","","","","","","","39577-54280:Duke Williams","39577-54280","WR","Duke","Duke Williams","Williams","6.849999904632568","2","4600","PHI@BUF","BUF","PHI","Q","Shoulder","","",""
"","","","","","","","","","","39577-29734:Ty Montgomery","39577-29734","RB","Ty","Ty Montgomery","Montgomery","1.6999999682108562","6","4600","NYJ@JAC","NYJ","JAC","","","","",""
"","","","","","","","","","","39577-64585:Dawson Knox","39577-64585","TE","Dawson","Dawson Knox","Knox","5.116666793823242","6","4600","PHI@BUF","BUF","PHI","","","","",""
"","","","","","","","","","","39577-63625:Nyheim Hines","39577-63625","RB","Nyheim","Nyheim Hines","Hines","4.350000063578288","6","4600","DEN@IND","IND","DEN","","","","",""
"","","","","","","","","","","39577-12534:Tennessee Titans","39577-12534","D","Tennessee","Tennessee Titans","Titans","8.285714285714286","7","4600","TB@TEN","TEN","TB","","","","",""
"","","","","","","","","","","39577-53498:Richie James Jr.","39577-53498","WR","Richie","Richie James Jr.","James Jr.","2.883333206176758","6","4600","CAR@SF","SF","CAR","","","","",""
"","","","","","","","","","","39577-31061:T.J. Yeldon","39577-31061","RB","T.J.","T.J. Yeldon","Yeldon","5.833333333333333","3","4600","PHI@BUF","BUF","PHI","","","","",""
"","","","","","","","","","","39577-47523:Tajae Sharpe","39577-47523","WR","Tajae","Tajae Sharpe","Sharpe","3.6666666666666665","6","4600","TB@TEN","TEN","TB","","","","",""
"","","","","","","","","","","39577-34295:Breshad Perriman","39577-34295","WR","Breshad","Breshad Perriman","Perriman","1.100000023841858","4","4600","TB@TEN","TB","TEN","","","","",""
"","","","","","","","","","","39577-28346:Maxx Williams","39577-28346","TE","Maxx","Maxx Williams","Williams","3.383333206176758","6","4600","ARI@NO","ARI","NO","","","","",""
"","","","","","","","","","","39577-33472:C.J. Prosise","39577-33472","RB","C.J.","C.J. Prosise","Prosise","3.8400001525878906","5","4600","SEA@ATL","SEA","ATL","","","","",""
"","","","","","","","","","","39577-7972:Darren Sproles","39577-7972","RB","Darren","Darren Sproles","Sproles","2.5","5","4600","PHI@BUF","PHI","BUF","O","Quadriceps","","",""
"","","","","","","","","","","39577-57208:KeeSean Johnson","39577-57208","WR","KeeSean","KeeSean Johnson","Johnson","3.6999999455043246","7","4600","ARI@NO","ARI","NO","","","","",""
"","","","","","","","","","","39577-45997:Keith Kirkwood","39577-45997","WR","Keith","Keith Kirkwood","Kirkwood","5.628571646554129","7","4600","ARI@NO","NO","ARI","IR","Hamstring","","",""
"","","","","","","","","","","39577-92168:Damion Willis","39577-92168","WR","Damion","Damion Willis","Willis","2.5399999618530273","5","4500","CIN@LAR","CIN","LAR","","","","",""
"","","","","","","","","","","39577-14358:Dwayne Harris","39577-14358","WR","Dwayne","Dwayne Harris","Harris","0.6000000238418579","2","4500","OAK@HOU","OAK","HOU","","","","",""
"","","","","","","","","","","39577-71705:Noah Fant","39577-71705","TE","Noah","Noah Fant","Fant","3.8428570883614674","7","4500","DEN@IND","DEN","IND","","","","",""
"","","","","","","","","","","39577-14362:Charles Clay","39577-14362","TE","Charles","Charles Clay","Clay","1.5714285714285714","7","4500","ARI@NO","ARI","NO","","","","",""
"","","","","","","","","","","39577-61468:Juwan Foggie","39577-61468","WR","Juwan","Juwan Foggie","Foggie","0","0","4500","PHI@BUF","BUF","PHI","","","","",""
"","","","","","","","","","","39577-70705:Trevon Wesco","39577-70705","TE","Trevon","Trevon Wesco","Wesco","0","0","4500","NYJ@JAC","NYJ","JAC","","","","",""
"","","","","","","","","","","39577-64576:Damien Harris","39577-64576","RB","Damien","Damien Harris","Harris","1.2000000476837158","1","4500","CLE@NE","NE","CLE","","","","",""
"","","","","","","","","","","39577-55366:Qadree Ollison","39577-55366","RB","Qadree","Qadree Ollison","Ollison","0","0","4500","SEA@ATL","ATL","SEA","","","","",""
"","","","","","","","","","","39577-44103:Elijah McGuire","39577-44103","RB","Elijah","Elijah McGuire","McGuire","9.550000190734863","8","4500","CLE@NE","CLE","NE","","","","",""
"","","","","","","","","","","39577-79972:Chad Williams","39577-79972","WR","Chad","Chad Williams","Williams","3.25","10","4500","DEN@IND","IND","DEN","","","","",""
"","","","","","","","","","","39577-79982:Alex Armah","39577-79982","RB","Alex","Alex Armah","Armah","2.125","4","4500","CAR@SF","CAR","SF","","","","",""
"","","","","","","","","","","39577-61555:David Sills V","39577-61555","WR","David","David Sills V","Sills V","0","0","4500","NYG@DET","NYG","DET","","","","",""
"","","","","","","","","","","39577-30837:Jordan Matthews","39577-30837","WR","Jordan","Jordan Matthews","Matthews","4.7272727272727275","11","4500","CAR@SF","SF","CAR","","","","",""
"","","","","","","","","","","39577-52345:Brandon Powell","39577-52345","WR","Brandon","Brandon Powell","Powell","3.133333206176758","6","4500","SEA@ATL","ATL","SEA","","","","",""
"","","","","","","","","","","39577-42107:Robert Foster","39577-42107","WR","Robert","Robert Foster","Foster","0","2","4500","PHI@BUF","BUF","PHI","","","","",""
"","","","","","","","","","","39577-79998:Keelan Cole","39577-79998","WR","Keelan","Keelan Cole","Cole","3.0333334604899087","3","4500","NYJ@JAC","JAC","NYJ","","","","",""
"","","","","","","","","","","39577-83083:Justin Watson","39577-83083","WR","Justin","Justin Watson","Watson","1.7999999523162842","1","4500","TB@TEN","TB","TEN","","","","",""
"","","","","","","","","","","39577-83091:Trenton Cannon","39577-83091","RB","Trenton","Trenton Cannon","Cannon","0","2","4500","NYJ@JAC","NYJ","JAC","O","Foot","","",""
"","","","","","","","","","","39577-62616:Zach Zenner","39577-62616","RB","Zach","Zach Zenner","Zenner","1.2000000476837158","1","4500","ARI@NO","ARI","NO","","","","",""
"","","","","","","","","","","39577-62628:DeAndre Carter","39577-62628","WR","DeAndre","DeAndre Carter","Carter","-0.22857143197740828","7","4500","OAK@HOU","HOU","OAK","","","","",""
"","","","","","","","","","","39577-52391:Jalen Harvey","39577-52391","WR","Jalen","Jalen Harvey","Harvey","0","0","4500","SEA@ATL","SEA","ATL","","","","",""
"","","","","","","","","","","39577-29866:Paul Perkins","39577-29866","RB","Paul","Paul Perkins","Perkins","0","0","4500","NYG@DET","DET","NYG","","","","",""
"","","","","","","","","","","39577-45229:Kareem Hunt","39577-45229","RB","Kareem","Kareem Hunt","Hunt","19.745454268022016","11","4500","CLE@NE","CLE","NE","O","Suspension","","",""
"","","","","","","","","","","39577-52405:Jalen Hurd","39577-52405","WR","Jalen","Jalen Hurd","Hurd","0","0","4500","CAR@SF","SF","CAR","IR","Back","","",""
"","","","","","","","","","","39577-40118:Steven Mitchell Jr.","39577-40118","WR","Steven","Steven Mitchell Jr.","Mitchell Jr.","0","0","4500","OAK@HOU","HOU","OAK","","","","",""
"","","","","","","","","","","39577-52409:Jakob Johnson","39577-52409","RB","Jakob","Jakob Johnson","Johnson","1","1","4500","CLE@NE","NE","CLE","IR","Shoulder","","",""
"","","","","","","","","","","39577-41155:Taquan Mizzell Sr.","39577-41155","WR","Taquan","Taquan Mizzell Sr.","Mizzell Sr.","2.424999952316284","8","4500","ARI@NO","NO","ARI","","","","",""
"","","","","","","","","","","39577-28890:Derek Watt","39577-28890","RB","Derek","Derek Watt","Watt","1","5","4500","LAC@CHI","LAC","CHI","Q","Knee","","",""
"","","","","","","","","","","39577-55514:Buddy Howell","39577-55514","RB","Buddy","Buddy Howell","Howell","0","1","4500","OAK@HOU","HOU","OAK","","","","",""
"","","","","","","","","","","39577-40164:Shelton Gibson","39577-40164","WR","Shelton","Shelton Gibson","Gibson","1.3250000476837158","4","4500","CLE@NE","CLE","NE","","","","",""
"","","","","","","","","","","39577-93413:Terry Wright","39577-93413","WR","Terry","Terry Wright","Wright","0","0","4500","SEA@ATL","SEA","ATL","","","","",""
"","","","","","","","","","","39577-63717:Alec Ingold","39577-63717","RB","Alec","Alec Ingold","Ingold","0.20000000298023224","2","4500","OAK@HOU","OAK","HOU","","","","",""
"","","","","","","","","","","39577-69860:Trayveon Williams","39577-69860","RB","Trayveon","Trayveon Williams","Williams","0","0","4500","CIN@LAR","CIN","LAR","","","","",""
"","","","","","","","","","","39577-64744:Josh Adams","39577-64744","RB","Josh","Josh Adams","Adams","6.533333460489909","12","4500","NYJ@JAC","NYJ","JAC","","","","",""
"","","","","","","","","","","39577-12527:Chicago Bears","39577-12527","D","Chicago","Chicago Bears","Bears","10.333333333333334","6","4500","LAC@CHI","CHI","LAC","","","","",""
"","","","","","","","","","","39577-11504:Andre Roberts","39577-11504","WR","Andre","Andre Roberts","Roberts","0.44999998807907104","4","4500","PHI@BUF","BUF","PHI","","","","",""
"","","","","","","","","","","39577-45299:David Fluellen","39577-45299","RB","David","David Fluellen","Fluellen","0.800000011920929","2","4500","TB@TEN","TEN","TB","IR","Knee","","",""
"","","","","","","","","","","39577-48371:Robert Davis","39577-48371","WR","Robert","Robert Davis","Davis","1.600000023841858","1","4500","PHI@BUF","PHI","BUF","","","","",""
"","","","","","","","","","","39577-12532:Detroit Lions","39577-12532","D","Detroit","Detroit Lions","Lions","6.166666666666667","6","4500","NYG@DET","DET","NYG","","","","",""
"","","","","","","","","","","39577-44280:JoJo Natson","39577-44280","WR","JoJo","JoJo Natson","Natson","0","7","4500","CIN@LAR","LAR","CIN","","","","",""
"","","","","","","","","","","39577-62718:Daniel Brown","39577-62718","TE","Daniel","Daniel Brown","Brown","0","1","4500","NYJ@JAC","NYJ","JAC","","","","",""
"","","","","","","","","","","39577-32000:Luke Willson","39577-32000","TE","Luke","Luke Willson","Willson","1.9249999523162842","4","4500","SEA@ATL","SEA","ATL","","","","",""
"","","","","","","","","","","39577-56580:Christian Blake","39577-56580","WR","Christian","Christian Blake","Blake","0","0","4500","SEA@ATL","ATL","SEA","","","","",""
"","","","","","","","","","","39577-41221:Andre Patton","39577-41221","WR","Andre","Andre Patton","Patton","3.200000047683716","1","4500","LAC@CHI","LAC","CHI","","","","",""
"","","","","","","","","","","39577-12554:Jacksonville Jaguars","39577-12554","D","Jacksonville","Jacksonville Jaguars","Jaguars","7","7","4500","NYJ@JAC","JAC","NYJ","","","","",""
"","","","","","","","","","","39577-52495:Braxton Berrios","39577-52495","WR","Braxton","Braxton Berrios","Berrios","0.4166666666666667","6","4500","NYJ@JAC","NYJ","JAC","Q","Hamstring","","",""
